Orbital Period,Planetary Radius,Transit Duration,Transit Depth,Star’s Effective Temperature (Kelvin),Star’s Radius (in solar radii),Star’s Surface Gravity (log10(cm/s²))
62.8917493,2.5,6.831,791.0,5052.0,0.855,4.48
14.87149773,1.59,2.4076,944.9,3825.0,0.524,4.749
2.732767897,1.42,1.1102,613.1,3825.0,0.524,4.749
119.8401019,26.96,3.6796,5448.7,4602.0,0.675,4.637
9.61375316,3.27,4.654,797.9,5997.0,1.11,4.364
6.6254781,0.9,2.358,122.0,5211.0,0.832,4.5
29.9685917,1.91,6.678,309.5,6249.0,1.076,4.428
33.2407985,1.51,4.675,341.9,5382.0,0.827,4.571
2.97600846,2.27,4.274,103.2,6208.0,2.088,3.898
15.18727049,1.94,4.509,292.5,6136.0,1.005,4.414
28.6853212,2.69,6.307,689.1,5726.0,0.838,4.559
0.588001053,0.99,1.1451,297.4,3814.0,0.57,4.687
85.7357202,2.94,7.625,747.7,6096.0,1.077,4.397
1.078389713,1.98,1.3394,300.5,5325.0,0.985,4.384
5.03728033,1.55,2.0619,76.3,6387.0,1.381,4.271
3.289726319,1.37,2.3274,234.9,5463.0,0.91,4.492
7.18644594,2.19,1.4972,402.0,5463.0,0.91,4.492
15.94248453,2.62,3.4894,1093.7,5376.0,0.806,4.576
41.0081117,2.64,4.376,1004.5,5303.0,0.708,4.63
11.55562042,2.11,1.6758,441.5,5420.0,0.85,4.555
12.2885046,3.22,2.807,342.1,5109.0,1.671,3.96
17.13263125,2.31,3.0555,850.2,5477.0,0.794,4.578
19.0231361,2.04,3.431,401.6,5569.0,0.954,4.459
4.57948235,1.35,3.106,207.1,5569.0,0.954,4.459
1.003931703,1.6,1.4361,491.1,4949.0,0.741,4.552
0.614083885,2.55,0.9817,389.5,6521.0,1.276,4.352
55.8224775,2.13,5.457,879.6,5162.0,0.736,4.611
1.34145255,1.31,7.502,26.6,7495.0,2.389,3.926
6.11010439,0.93,2.314,59.7,6213.0,1.195,4.387
4.286866229,4.14,4.4726,1321.9,6228.0,1.049,4.441
10.27380957,1.68,3.252,352.8,5806.0,0.899,4.528
13.39155154,1.58,3.391,48.9,6197.0,2.188,3.837
5.62904396,1.39,3.7295,39.5,6197.0,2.188,3.837
8.2562857,1.49,2.0378,37.3,6197.0,2.188,3.837
12.33087921,2.34,3.0664,872.2,5376.0,0.806,4.576
4.421566535,2.19,2.1229,684.0,4299.0,0.697,4.604
15.72585941,2.69,3.8284,1313.1,5332.0,0.755,4.597
1.252753881,2.44,2.1472,200.0,5907.0,1.705,4.041
13.36019864,1.84,2.788,699.9,4500.0,0.688,4.638
76.957056,2.09,9.551,367.1,5878.0,1.041,4.363
14.97974335,3.79,4.126,1211.8,5062.0,0.853,4.481
6.7445683,0.86,3.813,86.6,6106.0,0.923,4.496
33.35859852,4.44,2.286,1825.9,5009.0,0.799,4.515
8.84784273,1.15,2.0572,460.2,3867.0,0.552,4.718
9.98970266,2.48,3.7,988.4,5265.0,0.81,4.58
5.63252508,2.04,2.1448,634.4,5216.0,0.804,4.58
1.442592305,2.67,2.9698,166.0,7216.0,2.043,3.983
14.17222858,2.39,2.6297,246.8,5845.0,1.314,4.2
4.92031063,1.18,4.046,81.0,5845.0,1.314,4.2
56.4931698,4.43,8.704,411.9,6160.0,2.046,3.976
13.82142084,2.2,3.985,765.2,4983.0,0.651,4.66
2.30367952,1.3,3.0898,136.4,6191.0,0.865,4.546
5.78387049,2.07,1.3966,413.3,6063.0,1.012,4.476
11.08507658,2.5,1.751,771.8,5080.0,0.793,4.538
0.571038347,1.65,1.1267,242.1,5132.0,0.886,4.457
8.77425786,1.75,2.2245,239.6,5146.0,0.905,4.445
4.51005082,1.74,2.1533,294.8,5362.0,1.032,4.352
37.6468519,5.37,6.344,427.4,5443.0,2.652,3.74
29.4557841,2.19,3.451,533.8,6036.0,0.949,4.491
12.466004437,5.65,5.0066,2232.1,6038.0,1.191,4.284
2.361724472,1.53,1.2167,587.0,4478.0,0.651,4.615
34.7630543,1.75,4.309,293.7,5670.0,0.95,4.387
20.0545282,2.63,7.173,305.4,6056.0,1.209,4.332
3.17059731,1.69,1.6686,325.4,5431.0,0.843,4.563
27.0142622,2.0,5.385,287.6,5949.0,1.184,4.303
12.50945798,1.54,3.479,155.3,5949.0,1.184,4.303
26.0203329,4.53,4.965,1164.4,5624.0,1.244,4.218
0.769854899,0.93,1.0243,109.6,5173.0,0.822,4.55
6.89226333,2.13,2.4921,214.4,5862.0,1.463,4.148
8.07127043,1.53,2.393,318.2,5766.0,0.853,4.517
11.01819178,2.64,4.635,545.7,6075.0,0.969,4.486
30.9505927,1.51,5.394,301.4,4983.0,0.651,4.66
6.3143447,1.34,2.796,191.4,6075.0,0.969,4.486
78.7327023,7.76,5.041,495.8,6715.0,2.763,3.754
3.979867514,26.5,2.3607,907.6,6032.0,0.973,4.485
42.3375799,1.45,4.924,354.8,4132.0,0.581,4.682
23.3593589,2.98,5.389,570.1,6244.0,1.009,4.46
9.69310837,2.12,2.734,1130.7,4818.0,0.618,4.639
24.2598301,25.42,3.897,1540.3,5485.0,0.805,4.574
116.5214317,44.41,5.577,771.5,6056.0,1.411,4.179
0.813166357,1.14,1.4122,173.5,5237.0,0.887,4.5
10.86062378,2.09,2.2874,189.6,6455.0,1.496,4.125
24.08632177,2.78,2.236,1041.7,4973.0,0.768,4.537
1.834277283,1.64,1.7499,286.5,5751.0,0.958,4.458
17.40208965,16.37,3.745,616.5,4098.0,0.615,4.662
37.9456138,2.79,4.093,1032.9,5861.0,0.865,4.546
1.141877248,88.62,4.33931,309490.0,6158.0,1.368,4.152
5.77675928,32.77,6.789,3522.5,5544.0,0.875,4.435
24.1738244,2.21,3.056,532.6,5468.0,0.968,4.427
5.186737262,2.4,0.8023,712.7,5230.0,0.777,4.594
1.151244686,40.32,1.272,269.6,6086.0,0.921,4.511
1.217000383,1.58,1.3285,459.8,4859.0,0.757,4.545
13.6823798,1.43,4.153,179.6,6102.0,1.026,4.457
2.42088277,2.27,2.812,223.3,5583.0,1.53,4.077
8.79618433,1.77,3.3781,286.3,6142.0,1.046,4.456
16.85592593,1.7,2.309,871.5,3967.0,0.587,4.674
14.36270451,2.31,4.564,349.4,6643.0,1.216,4.357
69.8956789,3.04,5.276,548.4,5390.0,1.104,4.303
6.24667547,14.93,11.261,396.8,4604.0,6.221,2.936
2.344512589,0.97,1.4116,58.9,5821.0,1.132,4.328
5.766165573,2.27,3.8314,364.8,6038.0,1.191,4.284
18.3027235,2.72,8.262,186.7,5528.0,1.839,3.892
2.888904439,1.68,1.6043,402.2,4895.0,0.759,4.589
17.14648756,3.64,4.2354,440.3,5559.0,1.412,4.127
16.09227518,0.98,2.1072,128.5,4657.0,0.67,4.641
38.103908,4.08,3.837,961.1,5250.0,0.771,4.522
62.7843981,2.28,4.81,325.0,6053.0,1.26,4.279
91.500873,1.82,4.842,704.8,5051.0,0.706,4.628
44.2993483,2.68,4.298,797.9,5316.0,0.915,4.459
3.13877646,0.97,1.6663,174.1,5242.0,0.722,4.556
5.24242029,3.86,6.413,334.9,5383.0,1.829,3.824
35.9682692,2.95,2.839,269.7,5883.0,1.529,4.149
25.3690868,1.67,4.746,110.1,6126.0,1.406,4.224
6.89213244,1.35,1.725,82.0,6164.0,1.446,4.227
42.3006282,2.54,4.372,507.9,5852.0,1.129,4.353
0.838597429,44.67,1.68668,2482.1,6366.0,1.236,4.352
55.1866213,2.47,9.133,375.5,6178.0,1.267,4.269
1.728528176,5.07,3.682,197.6,6153.0,3.279,3.597
14.97436238,1.28,2.4461,265.4,5311.0,0.8,4.532
3.97076603,1.6,1.814,349.2,5178.0,0.778,4.521
2.352273912,1.29,1.7389,318.6,4816.0,0.748,4.608
22.0425953,28.78,61.2018,348.0,5974.0,1.26,4.216
23.34036251,2.21,2.054,615.1,5530.0,0.892,4.425
37.8034121,2.95,4.641,678.1,5329.0,0.819,4.572
15.03366411,1.7,3.272,374.9,5523.0,0.891,4.526
131.485184,3.03,5.294,557.8,5765.0,1.242,4.236
16.2908527,0.52,3.176,44.1,5425.0,0.797,4.549
106.247882,2.01,13.78,397.4,5679.0,0.972,4.435
8.508333104,2.6,3.4559,646.5,5767.0,1.03,4.396
12.94123564,1.7,4.636,328.8,6119.0,0.938,4.497
5.349791,1.29,4.279,88.8,6074.0,1.183,4.368
147.281212,2.28,7.375,452.8,5708.0,1.054,4.365
5.26211833,1.95,3.244,194.5,5587.0,1.309,4.188
12.1628195,3.14,2.3161,306.3,5587.0,1.309,4.188
23.5541012,2.33,7.3,95.2,9565.0,2.286,4.088
41.6977582,2.26,5.513,684.8,5730.0,0.87,4.545
4.79029482,1.01,2.7219,142.0,5412.0,0.843,4.562
38.6715843,2.45,5.532,599.3,5432.0,0.913,4.42
8.32651854,1.8,5.483,267.9,6057.0,1.0,4.45
5.53533152,1.75,2.793,260.6,5588.0,1.1,4.331
16.7261969,1.56,2.708,194.9,5588.0,1.1,4.331
21.58752788,2.18,4.4968,336.8,6038.0,1.191,4.284
3.757294695,1.23,0.9269,273.3,4901.0,0.716,4.618
3.2828024,1.79,3.2532,142.5,5640.0,1.515,4.087
4.64495172,1.38,3.366,147.4,6047.0,1.129,4.343
16.6671415,0.7,3.526,175.0,4729.0,0.525,4.726
16.48686712,27.45,1.431,987.9,6090.0,1.071,4.447
2.685054445,1.46,1.0473,252.7,5266.0,0.829,4.484
16.8600805,1.71,5.557,273.4,6205.0,0.973,4.419
1.54320541,1.23,2.5779,91.2,5866.0,1.282,4.2
49.5004725,2.49,5.772,965.2,4954.0,0.828,4.5
6.47539108,1.92,2.7048,530.6,4954.0,0.828,4.5
16.85825609,2.51,2.0728,759.6,4954.0,0.828,4.5
3.132604547,48.73,3.6337,9969.2,6248.0,1.181,4.328
2.949029106,1.48,2.0311,358.3,4983.0,0.807,4.512
37.8658964,2.01,4.782,395.2,5757.0,1.017,4.431
8.30865307,2.42,3.2747,836.1,5022.0,0.849,4.485
11.93205399,1.83,6.205,178.5,5711.0,1.391,4.221
7.54235832,1.59,4.73,132.5,5711.0,1.391,4.221
5.02818253,2.03,3.526,181.3,5640.0,1.515,4.087
1.897828815,1.73,2.7114,132.4,5640.0,1.515,4.087
10.62788695,1.87,4.576,326.7,6082.0,1.014,4.445
34.135676,13.98,9.12,622.0,7818.0,5.555,3.365
1.104462494,1.6,1.0458,469.1,5002.0,0.753,4.543
4.89336495,1.6,3.485,138.3,6688.0,1.347,4.304
11.17392077,1.64,3.307,324.8,5911.0,0.914,4.519
31.0325991,2.64,3.476,737.4,5841.0,0.931,4.52
0.512407185,1.03,1.0579,329.2,3862.0,0.563,4.69
4.150297119,3.03,1.2058,593.4,5290.0,0.858,4.519
5.89661966,1.28,3.154,144.0,5392.0,1.087,4.314
33.4178173,3.13,4.645,1166.8,5136.0,0.744,4.607
2.053341891,1.44,2.596,65.5,6084.0,1.358,4.204
56.7769831,3.21,6.864,884.3,6063.0,1.012,4.476
18.78429232,2.14,3.1136,1009.5,4243.0,0.641,4.637
3.61460279,1.14,3.227,64.8,5711.0,1.391,4.221
13.15140223,1.87,5.439,97.8,6154.0,1.636,4.12
18.5084526,29.33,6.596,758.9,5942.0,0.938,4.506
7.47763833,2.05,2.5693,110.0,5957.0,1.953,3.849
42.1918331,2.35,7.083,488.7,5520.0,1.08,4.339
3.73090026,1.48,2.9095,191.2,5709.0,0.95,4.489
86.130534,1.47,3.321,285.2,5830.0,0.876,4.54
2.787874175,2.33,2.0348,197.4,4827.0,1.727,3.942
37.9962369,2.39,6.7751,403.7,6038.0,1.191,4.284
8.46354384,2.51,1.4078,792.2,5427.0,0.887,4.495
17.23232894,2.79,4.5568,509.8,6086.0,1.216,4.274
28.5057217,2.55,6.324,755.8,5712.0,0.87,4.534
53.5991459,2.49,6.811,523.1,6319.0,1.032,4.447
16.4581861,1.82,1.9637,435.8,5475.0,0.884,4.521
191.86419296,,4.9,,,,
13.72549689,,7.62,,,,
176.331289,2.38,13.89,109.8,6146.0,2.251,3.8
0.693842661,0.83,1.6197,49.3,5457.0,1.196,4.239
83.4887405,2.95,6.21,955.4,5910.0,0.94,4.505
34.0607677,2.96,2.471,818.9,5910.0,0.94,4.505
6.2141496,4.27,10.141,183.4,5295.0,3.152,3.617
31.5888979,2.59,3.438,360.6,5866.0,1.367,4.175
59.9809868,2.81,7.588,282.4,6103.0,1.383,4.202
25.7457957,1.73,7.073,140.3,6103.0,1.383,4.202
11.92979348,2.43,6.152,709.3,5831.0,0.921,4.517
17.65737838,2.45,3.509,2155.7,3745.0,0.47,4.784
4.3394569,2.11,2.3652,337.4,5330.0,1.013,4.366
2.852348262,1.66,0.7051,1402.9,3731.0,0.433,4.83
65.6480892,3.93,5.746,588.7,5565.0,1.246,4.251
102.653705,39.16,53.5887,687.3,6711.0,1.698,4.097
14.83340944,2.54,3.927,783.0,5570.0,0.904,4.471
0.987338654,0.98,2.591,26.5,6258.0,1.896,3.939
101.1323475,3.87,4.366,1502.9,5492.0,1.016,4.389
1.811460943,2.83,5.065,428.5,5700.0,1.008,4.382
16.07673148,2.14,2.205,488.0,5957.0,0.971,4.498
18.87058705,2.67,3.4701,588.0,6103.0,0.949,4.496
22.1334224,1.76,2.049,654.6,5165.0,0.702,4.633
17.1369408,2.05,6.416,362.1,6218.0,1.077,4.421
26.6951944,1.4,4.576,132.6,6086.0,1.216,4.274
7.72085047,2.53,1.8264,267.0,5887.0,1.177,4.29
6.312508525,2.0,2.7455,1286.0,4090.0,0.571,4.696
4.19577385,3.02,2.1557,874.2,5229.0,1.005,4.378
7.1329472,1.64,4.368,145.0,5862.0,1.307,4.194
8.91901228,1.84,4.141,180.6,5862.0,1.307,4.194
4.5620407,2.82,2.8521,81.6,5343.0,2.506,3.764
7.5966998,1.32,3.667,127.5,5716.0,1.091,4.343
2.392630668,1.33,1.3705,101.5,5716.0,1.091,4.343
17.6700291,2.89,6.693,348.4,5795.0,1.247,4.265
15.40877383,,3.49,,,,
108.593113,1.68,7.989,338.2,5678.0,0.921,4.409
19.9865916,4.22,4.391,648.0,5500.0,1.238,4.218
12.12580644,2.5,3.289,327.5,5500.0,1.238,4.218
76.421501,2.81,7.218,578.4,5561.0,1.19,4.263
56.2590881,2.22,8.114,348.8,6038.0,1.191,4.284
1.646801683,0.86,1.1966,284.2,3810.0,0.513,4.753
3.78861833,1.23,2.808,143.4,5560.0,1.04,4.379
10.45839865,1.25,3.154,306.8,4641.0,0.747,4.557
21.1033014,1.56,2.059,192.5,6000.0,1.126,4.363
95.6114617,2.37,7.489,487.4,6002.0,1.081,4.424
58.35512552,,8.45,,,,
1.204686597,1.55,0.823,233.2,5780.0,1.0,4.438
11.8984948,1.69,3.015,130.9,5862.0,1.307,4.194
23.1274171,1.44,4.901,157.3,5865.0,1.066,4.393
5.132486123,1.69,1.4575,908.4,3879.0,0.578,4.707
8.77997349,2.12,3.2201,755.7,5191.0,0.764,4.597
57.6896212,5.14,5.118,1626.6,6228.0,1.049,4.441
10.66489514,1.76,3.159,292.6,6014.0,1.021,4.436
5.1233204,1.65,2.7466,286.2,5364.0,0.982,4.394
3.573202801,5.81,2.88,2975.0,5646.0,1.08,4.37
61.6174528,3.36,3.816,1350.7,5480.0,0.931,4.485
24.3398202,5.09,3.891,777.3,5596.0,1.466,4.105
7.16520428,2.31,1.705,433.8,6174.0,1.103,4.417
1.755843555,1.94,1.9425,386.0,5569.0,0.829,4.566
5.18560081,2.34,4.054,252.6,6172.0,1.471,4.198
33.4698571,2.45,4.749,370.7,5912.0,1.094,4.342
11.89520436,1.33,3.433,184.3,5649.0,0.992,4.411
1.025857984,1.57,0.8069,270.7,5123.0,0.847,4.501
5.60013327,1.73,2.6508,329.2,5288.0,0.978,4.391
25.2034128,2.42,4.515,697.1,5831.0,0.921,4.517
1.615357809,1.37,1.1435,499.6,3821.0,0.486,4.755
5.640676975,4.59,2.8354,1453.3,5794.0,1.216,4.282
25.5638626,4.0,4.685,1124.9,6228.0,1.049,4.441
6.78341325,20.75,3.5437,501.2,5096.0,8.769,2.435
12.7945474,1.6,3.4197,816.7,4090.0,0.571,4.696
42.4269647,3.44,5.907,632.4,5330.0,1.013,4.366
1.434745129,1.5,1.862,200.7,5806.0,1.064,4.4
6.95787,1.39,4.537,182.3,6240.0,1.025,4.406
3.28192056,1.6,2.917,191.0,5859.0,1.162,4.335
12.51610549,1.87,4.853,263.0,5859.0,1.162,4.335
5.45298742,0.92,2.1328,86.0,5450.0,0.842,4.563
3.26662733,0.68,2.056,59.9,5450.0,0.842,4.563
4.45743267,0.79,2.3226,175.7,4487.0,0.612,4.644
2.81814715,1.3,1.763,278.6,5167.0,0.787,4.555
9.4907638,1.05,2.713,197.4,5290.0,0.746,4.604
0.76196247,1.08,1.282,190.2,5167.0,0.787,4.555
1.824649,5.31,4.2285,3218.5,6190.0,0.793,4.487
2.832647249,1.37,2.306,114.7,5865.0,1.272,4.266
3.70063251,1.24,5.408,68.6,5423.0,1.404,4.105
3.93083997,1.2,2.932,101.4,6038.0,1.191,4.284
7.63008196,1.39,2.78,124.0,6038.0,1.191,4.284
16.22378479,1.51,2.5462,262.3,5547.0,0.925,4.46
9.76293284,1.94,3.064,553.2,5052.0,0.816,4.503
58.601926,2.06,5.522,396.4,6250.0,1.019,4.44
25.0823402,2.26,6.423,244.6,6429.0,1.262,4.241
78.0998908,3.37,8.422,656.9,5779.0,1.284,4.238
4.27103727,1.22,2.2759,180.4,5984.0,0.906,4.521
4.27226421,0.64,2.113,48.9,5450.0,0.842,4.563
2.19251903,0.37,1.845,18.1,5450.0,0.842,4.563
3.53232429,1.43,2.765,224.2,5761.0,0.956,4.492
15.03946326,12.36,5.1008,5237.7,6501.0,1.441,4.212
4.702495974,37.24,2.3421,4787.3,5408.0,0.878,4.476
10.44087398,3.41,3.743,821.5,5738.0,0.981,4.426
39.7557642,13.72,1.958,621.8,4405.0,0.511,4.732
10.27127527,0.94,3.029,343.5,4405.0,0.511,4.732
12.5722897,1.09,4.765,86.5,6084.0,1.169,4.319
40.8366307,1.5,4.956,264.8,5529.0,0.925,4.457
11.7761073,1.31,2.829,281.3,5096.0,0.689,4.618
29.7123181,46.43,70.3707,385.4,6440.0,1.921,3.984
20.6180348,1.57,3.267,769.5,3757.0,0.576,4.681
19.9401211,2.42,4.283,758.9,5623.0,0.763,4.596
22.2420032,2.04,7.532,63.5,5979.0,2.164,3.854
3.88148385,0.59,2.679,36.3,5854.0,0.979,4.469
0.577369336,1.42,1.0852,400.4,5255.0,0.716,4.617
186.65435483,,10.51,,,,
12.720370263,4.75,2.7306,1180.1,6267.0,1.258,4.28
86.59322294,,7.98,,,,
11.96407399,3.21,4.526,784.2,5903.0,0.961,4.437
2.493237866,9.48,2.644,259.2,5002.0,4.131,3.344
12.90467523,1.49,3.28,412.4,4513.0,0.722,4.574
68.8861017,1.47,5.925,143.9,5753.0,1.222,4.2
9.99115241,1.68,2.657,391.7,4838.0,0.796,4.524
4.267961416,1.42,1.3427,127.4,6395.0,1.237,4.275
36.292017,3.1,8.198,374.7,5843.0,1.615,4.069
0.925589891,50.6,1.967,400.8,4094.0,24.488,1.627
17.25121397,2.64,2.0371,2054.8,3879.0,0.537,4.708
1.867281146,31.18,7.495,701.1,6117.0,1.025,4.457
9.30991834,1.21,3.455,114.5,5806.0,1.101,4.353
18.1209388,1.68,3.781,504.2,4905.0,0.774,4.536
3.23941775,0.77,2.569,77.4,6075.0,0.858,4.541
3.98864999,1.15,3.516,94.2,5692.0,1.188,4.288
2.524017517,1.5,1.1968,303.0,5420.0,0.871,4.487
25.1123362,2.22,7.922,398.8,6133.0,1.112,4.367
2.121023807,5.75,0.3673,263.9,6133.0,1.112,4.367
33.18089453,,15.24,,,,
3.55557922,0.84,3.24,60.4,5839.0,1.082,4.337
31.2012202,1.47,4.077,360.1,4513.0,0.722,4.574
22.5968256,1.3,6.179,142.9,5610.0,1.104,4.301
45.3486381,1.61,4.858,162.9,5610.0,1.104,4.301
5.25419589,2.12,2.9878,461.8,6123.0,0.987,4.472
5.90608902,1.77,2.409,340.7,5966.0,0.961,4.493
13.81504449,1.91,2.3244,1032.6,3732.0,0.509,4.736
12.4128518,1.5,4.298,108.1,5945.0,1.346,4.196
3.92453009,1.82,3.691,463.5,5776.0,0.849,4.554
11.60653061,1.88,2.194,771.7,4703.0,0.701,4.582
2.66831274,1.48,2.4141,266.2,5806.0,0.899,4.528
2.9322509,1.33,2.931,181.2,6106.0,0.966,4.487
23.4772553,1.34,6.735,141.4,6384.0,1.121,4.361
66.5576728,4.96,10.532,214.2,5734.0,3.405,3.591
2.01948607,2.15,5.248,275.4,5884.0,0.944,4.481
3.04468229,0.86,5.951,71.4,5575.0,0.98,4.363
15.05028313,2.46,1.848,615.2,5887.0,0.989,4.49
2.455240626,10.6,1.72722,36912.0,3793.0,0.568,4.697
9.08233411,1.35,2.008,296.9,5354.0,0.788,4.587
0.790539912,1.24,1.0567,277.3,4791.0,0.767,4.541
1.705782214,1.82,1.007,278.0,5387.0,1.009,4.38
0.532086296,16.99,4.023,495.8,5271.0,0.698,4.636
47.7052566,2.89,5.959,1161.5,4551.0,0.672,4.609
6.238535444,2.53,3.5255,401.6,6267.0,1.258,4.28
86.829519,1.68,7.464,751.0,3576.0,0.463,4.791
9.95667035,3.41,3.534,586.8,6165.0,1.115,4.365
10.41728722,1.64,4.125,210.4,5557.0,1.151,4.288
0.984941669,1.49,1.9724,81.4,5825.0,1.662,4.046
0.663085361,1.6,1.1522,322.7,5172.0,0.767,4.6
19.1187425,2.33,6.805,217.5,5862.0,1.463,4.148
1.08749101,4.91,1.6192,126.4,5988.0,3.204,3.594
1.183818383,0.91,1.393,84.3,6014.0,0.992,4.459
4.98845099,1.33,7.453,193.9,5695.0,0.961,4.411
3.543919702,1.21,1.8717,507.0,3879.0,0.537,4.708
8.28157072,1.37,3.1,139.2,5640.0,1.175,4.288
0.82628442,0.96,0.9603,134.9,5218.0,0.829,4.548
6.37705295,2.15,1.949,502.8,5672.0,0.965,4.503
8.83929462,1.94,1.719,316.2,5330.0,0.87,4.491
0.631795416,1.88,1.0703,145.2,6414.0,1.519,4.173
7.56126152,1.2,2.851,180.6,5853.0,0.895,4.529
34.9897847,1.14,4.208,498.5,3765.0,0.521,4.725
7.05429483,1.0,1.716,359.3,3765.0,0.521,4.725
2.27050106,0.55,1.903,106.7,4671.0,0.528,4.721
26.7838935,1.59,4.584,365.3,5242.0,0.856,4.512
45.126216,2.32,6.656,373.1,6499.0,1.169,4.378
11.94019101,1.86,2.866,631.7,5073.0,0.748,4.607
3.51295674,1.1,3.06,83.1,6453.0,1.17,4.326
48.4313003,2.78,4.03,886.4,4891.0,0.805,4.516
7.203855862,2.25,2.5418,1765.9,3834.0,0.539,4.708
6.73808701,0.73,2.591,92.9,5168.0,0.769,4.566
7.57571414,2.45,2.357,418.5,6418.0,1.171,4.395
4.76887671,2.11,1.672,115.8,6063.0,1.855,3.926
1.347512632,23.45,1.9817,2651.8,5316.0,0.685,4.585
0.512581697,1.32,1.5789,259.1,5547.0,0.82,4.571
12.07760884,1.03,2.233,151.0,5370.0,0.845,4.471
18.55581565,20.83,5.372,565.9,5988.0,8.841,2.982
13.33094869,25.95,1.426,725.6,5991.0,1.039,4.394
6.38315744,2.35,1.7075,1112.6,5262.0,0.714,4.623
27.52194772,2.47,4.047,2312.8,3780.0,0.511,4.746
16.1289679,2.94,6.271,389.0,5392.0,1.087,4.314
13.5631157,1.75,5.438,336.4,5853.0,0.895,4.529
16.2959916,1.83,2.116,369.6,5495.0,0.961,4.442
4.16056658,0.7,2.61,75.8,5481.0,0.815,4.574
2.93101771,1.15,2.231,199.1,5485.0,0.788,4.5
39.79220077,1.9,4.466,610.4,5437.0,0.781,4.571
16.2276756,2.11,3.699,525.8,5328.0,0.883,4.447
1.595630597,17.94,1.793,259.6,5632.0,0.729,4.616
14.8200596,0.96,3.902,184.9,4825.0,0.732,4.603
20.49041,2.34,4.369,661.8,5681.0,0.923,4.524
0.962827066,29.27,4.48,86.3,6534.0,3.028,3.647
8.679037,1.79,2.864,301.6,6117.0,1.027,4.42
11.1296971,1.93,2.942,371.0,6122.0,0.964,4.487
2.7296036,1.53,2.721,145.6,5887.0,1.235,4.292
3.11604194,1.59,1.7763,345.2,5591.0,0.86,4.559
46.82767725,2.13,1.9033,1537.7,3879.0,0.537,4.708
12.7372371,0.87,3.358,100.8,5420.0,0.868,4.502
40.0306267,2.01,4.815,214.5,5855.0,1.373,4.227
0.679336747,1.4,1.2188,240.7,5440.0,0.913,4.491
213.6103207,46.07,10.7643,110990.0,5931.0,0.845,4.554
170.8658492,24.4,16.9895,29841.0,5989.0,1.324,4.221
21.47642727,59.5,5.5498,348130.0,5780.0,1.0,4.438
17.5509742,5.97,4.064,3859.0,5780.0,1.0,4.438
88.5122014,4.7,6.8214,2518.7,5593.0,0.945,4.45
10.21507506,1.5,3.395,258.6,5406.0,0.95,4.433
8.3806973,1.91,3.028,650.8,5062.0,0.735,4.601
31.0572947,1.85,3.401,636.6,5395.0,0.734,4.615
15.1622287,3.12,7.332,479.8,6325.0,1.112,4.409
10.04378351,2.94,5.548,437.9,6325.0,1.112,4.409
7.10397925,1.51,1.5398,370.5,5488.0,0.789,4.584
4.5513988,1.13,2.457,188.7,5009.0,0.84,4.491
10.91274065,2.13,2.1801,1387.2,3834.0,0.539,4.708
12.2141545,18.13,10.262,535.8,5435.0,0.824,4.578
3.732261,1.09,2.054,153.6,5762.0,0.867,4.495
3.03267135,0.6,1.774,42.4,5640.0,0.921,4.492
5.34182466,0.95,3.577,70.5,5767.0,1.135,4.287
2.131945045,1.66,1.8061,269.4,5845.0,1.013,4.469
12.9462567,1.13,9.568,168.7,6058.0,0.867,4.54
5.77957133,1.5,2.5213,396.6,4102.0,0.581,4.687
6.77367892,1.33,3.579,150.7,6392.0,1.072,4.425
5.22402436,0.58,2.608,48.1,5487.0,0.84,4.512
11.6601667,2.08,5.882,181.0,5791.0,1.083,4.381
89.465468,2.57,9.88,67.9,5192.0,2.46,3.773
18.0161227,2.39,4.016,499.5,6245.0,1.065,4.406
40.8777605,29.55,9.745,719.1,5930.0,0.937,4.489
6.80243431,2.6,3.817,249.1,5836.0,0.816,4.561
84.5733346,2.59,5.762,891.6,5418.0,0.888,4.543
21.30181863,0.72,3.8763,87.3,5437.0,0.781,4.571
4.14789051,1.93,3.829,137.6,6150.0,1.417,4.223
15.92108138,3.14,1.5443,716.8,5595.0,0.82,4.57
19.0054098,28.47,1.843,542.4,6347.0,1.036,4.423
1.96433113,1.33,2.381,139.1,6306.0,1.121,4.405
2.81043228,1.43,3.874,47.4,5415.0,2.079,3.868
0.968527683,1.21,1.3672,114.6,5580.0,0.886,4.538
0.664074145,1.19,1.0925,212.6,5178.0,0.797,4.585
11.7489907,1.01,4.043,36.7,6440.0,1.655,4.081
175.603366,2.87,9.543,506.8,6225.0,1.009,4.461
3.849371737,12.94,2.632,1298.6,6244.0,2.992,3.657
0.366197145,51.34,1.2335,275.3,4448.0,31.5,1.694
4.164384505,2.54,1.8464,2338.0,3808.0,0.508,4.754
2.10433534,0.79,1.1168,242.1,3605.0,0.433,4.837
28.8431751,2.66,3.171,756.7,5151.0,0.785,4.528
1.378649746,6.51,1.2232,22462.0,3440.0,0.439,4.82
1.112207126,0.73,1.35,54.7,6046.0,0.972,4.486
64.034363,3.47,9.174,758.8,5691.0,0.783,4.561
1.303576682,1.51,1.021,245.5,6045.0,0.955,4.494
1.958577398,1.8,2.388,453.0,5402.0,0.816,4.568
5.19103699,1.92,4.222,290.1,6321.0,1.125,4.417
4.86638504,1.32,2.296,143.8,5688.0,1.111,4.333
4.79176993,0.81,4.52,116.6,5138.0,0.756,4.536
